old_identifier	proposed_identifier	occurrences	files	category	action	clusters
rr_prec_C_mul_left_sequence	rr_strict_interl_C_mul_left_sequence	8	4	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_C_mul_left_sequence_auto	rr_strict_interl_C_mul_left_sequence_auto	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_C_mul_left_sequence_named	rr_strict_interl_C_mul_left_sequence_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_C_mul_right	rr_strict_interl_C_mul_right	5	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_C_mul_right_auto	rr_strict_interl_C_mul_right_auto	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_C_mul_right_named	rr_strict_interl_C_mul_right_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_C_mul_right_sequence	rr_strict_interl_C_mul_right_sequence	6	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_C_mul_right_sequence_auto	rr_strict_interl_C_mul_right_sequence_auto	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_C_mul_right_sequence_named	rr_strict_interl_C_mul_right_sequence_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_C_mul_X	rr_strict_interl_C_mul_X	14	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_C_mul_X_inferred	rr_strict_interl_C_mul_X_inferred	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_C_mul_X_pos	rr_strict_interl_C_mul_X_pos	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_C_mul_X_pos_inferred	rr_strict_interl_C_mul_X_pos_inferred	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_cancel_common_linear_factor	rr_strict_interl_cancel_common_linear_factor	6	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_cancel_common_linear_factor_inferred	rr_strict_interl_cancel_common_linear_factor_inferred	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_cancel_common_linear_factor_named	rr_strict_interl_cancel_common_linear_factor_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_evalCoeff_nonpos	rr_strict_interl_evalCoeff_nonpos	15	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_evalCoeff_nonpos_degree_inferred	rr_strict_interl_evalCoeff_nonpos_degree_inferred	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_evalCoeff_nonpos_degree_named	rr_strict_interl_evalCoeff_nonpos_degree_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_evalCoeff_nonpos_inferred	rr_strict_interl_evalCoeff_nonpos_inferred	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_evalCoeff_nonpos_named	rr_strict_interl_evalCoeff_nonpos_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_mul_common_factor	rr_strict_interl_mul_common_factor	6	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_mul_common_factor_inferred	rr_strict_interl_mul_common_factor_inferred	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_mul_common_factor_named	rr_strict_interl_mul_common_factor_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_mul_X	rr_strict_interl_mul_X	12	5	tactic_reference	migrate_with_tactic_owner	CombinatorialExamples,Tactic
rr_prec_mul_X_both	rr_strict_interl_mul_X_both	10	5	tactic_reference	migrate_with_tactic_owner	CombinatorialExamples,Tactic
rr_prec_mul_X_both_inferred	rr_strict_interl_mul_X_both_inferred	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_mul_X_inferred	rr_strict_interl_mul_X_inferred	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_of_interlaces	rr_strict_interl_of_interlaces	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_of_prec0	rr_strict_interl_of_interl	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_lag_coeff_sequence_auto	rr_strict_interl_pos_X_lag_coeff_sequence_auto	5	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_lag_coeff_sequence_realrooted_auto	rr_strict_interl_pos_X_lag_coeff_sequence_realrooted_auto	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_lag_combo	rr_strict_interl_pos_X_lag_combo	10	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_lag_combo_lag_pos	rr_strict_interl_pos_X_lag_combo_lag_pos	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_lag_sequence	rr_strict_interl_pos_X_lag_sequence	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_lag_sequence_auto	rr_strict_interl_pos_X_lag_sequence_auto	6	5	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_lag_sequence_realrooted	rr_strict_interl_pos_X_lag_sequence_realrooted	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_lag_sequence_realrooted_auto	rr_strict_interl_pos_X_lag_sequence_realrooted_auto	7	5	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_same_coeff_sequence_auto	rr_strict_interl_pos_X_same_coeff_sequence_auto	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_same_coeff_sequence_realrooted_auto	rr_strict_interl_pos_X_same_coeff_sequence_realrooted_auto	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_sub_C_lag_sequence	rr_strict_interl_pos_X_sub_C_lag_sequence	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_sub_C_lag_sequence_realrooted	rr_strict_interl_pos_X_sub_C_lag_sequence_realrooted	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_sub_C_lag_sequence_realrooted_auto	rr_strict_interl_pos_X_sub_C_lag_sequence_realrooted_auto	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_unit_lag_sequence_auto	rr_strict_interl_pos_X_unit_lag_sequence_auto	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_pos_X_unit_lag_sequence_realrooted_auto	rr_strict_interl_pos_X_unit_lag_sequence_realrooted_auto	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_positive_euler_lag_sequence	rr_strict_interl_positive_euler_lag_sequence	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_positive_euler_lag_sequence_named	rr_strict_interl_positive_euler_lag_sequence_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_sequence	rr_strict_interl_sequence	4	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_sequence_branches	rr_strict_interl_sequence_branches	7	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_sequence_branches_degree_branch	rr_strict_interl_sequence_branches_degree_branch	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_sequence_branches_realrooted	rr_strict_interl_sequence_branches_realrooted	8	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_sequence_branches_realrooted_degree_branch	rr_strict_interl_sequence_branches_realrooted_degree_branch	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_sequence_realrooted	rr_strict_interl_sequence_realrooted	6	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_wagner_derivative_gap_lag	rr_strict_interl_wagner_derivative_gap_lag	10	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_wagner_derivative_gap_lag_den	rr_strict_interl_wagner_derivative_gap_lag_den	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_wagner_derivative_gap_lag_inferred	rr_strict_interl_wagner_derivative_gap_lag_inferred	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_wagner_derivative_gap_lag_sequence	rr_strict_interl_wagner_derivative_gap_lag_sequence	7	4	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_wagner_derivative_gap_lag_sequence_den	rr_strict_interl_wagner_derivative_gap_lag_sequence_den	5	4	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_wagner_derivative_gap_lag_sequence_den_realrooted	rr_strict_interl_wagner_derivative_gap_lag_sequence_den_realrooted	5	4	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_wagner_derivative_gap_lag_sequence_realrooted	rr_strict_interl_wagner_derivative_gap_lag_sequence_realrooted	9	4	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_X_derivative_X_self	rr_strict_interl_X_derivative_X_self	7	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_X_derivative_X_self_inferred	rr_strict_interl_X_derivative_X_self_inferred	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_X_pow_mul_X_pow_succ	rr_strict_interl_X_pow_mul_X_pow_succ	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_prec_X_pow_mul_X_pow_succ_named	rr_strict_interl_X_pow_mul_X_pow_succ_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_staircaseSum_prec	rr_staircaseSum_strict_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_staircaseSum_prec_named	rr_staircaseSum_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_staircaseSum_sequence_prec	rr_staircaseSum_sequence_strict_interl	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_staircaseSum_sequence_prec_named	rr_staircaseSum_sequence_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_succDegree_pair_common_interleaver_residual_bothNonzero_divXPrec	rr_succDegree_pair_common_interleaver_residual_bothNonzero_divXStrictInterl	3	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_succDegree_pair_common_interleaver_residual_bothNonzero_divXPrec_named	rr_succDegree_pair_common_interleaver_residual_bothNonzero_divXStrictInterl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_succDegree_pair_common_interleaver_residualPrec_bothNonzero_divXPrec	rr_succDegree_pair_common_interleaver_residualStrictInterl_bothNonzero_divXStrictInterl	3	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_succDegree_pair_common_interleaver_residualPrec_bothNonzero_divXPrec_named	rr_succDegree_pair_common_interleaver_residualStrictInterl_bothNonzero_divXStrictInterl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_succDegree_rootCountLead_of_bothNonzero_and_divXPrec	rr_succDegree_rootCountLead_of_bothNonzero_and_divXStrictInterl	3	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_succDegree_rootCountLead_of_bothNonzero_and_divXPrec_named	rr_succDegree_rootCountLead_of_bothNonzero_and_divXStrictInterl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_succDegree_rootCountLeadRightZero_divXPrec_of_prec	rr_succDegree_rootCountLeadRightZero_divXStrictInterl_of_strict_interl	3	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_succDegree_rootCountLeadRightZero_divXPrec_of_prec_named	rr_succDegree_rootCountLeadRightZero_divXStrictInterl_of_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_succDegree_rootCountLeadRightZero_of_divXPrec	rr_succDegree_rootCountLeadRightZero_of_divXStrictInterl	3	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_succDegree_rootCountLeadRightZero_of_divXPrec_named	rr_succDegree_rootCountLeadRightZero_of_divXStrictInterl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_succDegree_rootCountResidual_of_prec	rr_succDegree_rootCountResidual_of_strict_interl	3	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_succDegree_rootCountResidual_of_prec_named	rr_succDegree_rootCountResidual_of_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_sum_left_prec	rr_sum_left_strict_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_sum_left_prec_named	rr_sum_left_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_sum_right_prec	rr_sum_right_strict_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_sum_right_prec_named	rr_sum_right_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_sum_sequence_left_prec	rr_sum_sequence_left_strict_interl	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_sum_sequence_left_prec_named	rr_sum_sequence_left_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_sum_sequence_right_prec	rr_sum_sequence_right_strict_interl	5	4	tactic_reference	migrate_with_tactic_owner	Tactic
rr_sum_sequence_right_prec_named	rr_sum_sequence_right_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_TDeriv_prec	rr_TDeriv_strict_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_TDeriv_prec_named	rr_TDeriv_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_TDeriv_sequence_prec	rr_TDeriv_sequence_strict_interl	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_TDeriv_sequence_prec_named	rr_TDeriv_sequence_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_thetaPlusOne_prec0	rr_thetaPlusOne_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_thetaPlusOne_prec0_named	rr_thetaPlusOne_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_thetaPlusOne_sequence_prec0	rr_thetaPlusOne_sequence_interl	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_thetaPlusOne_sequence_prec0_named	rr_thetaPlusOne_sequence_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_fin_prec	rr_veronese_pair_fin_strict_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_fin_prec0	rr_veronese_pair_fin_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_fin_prec0_named	rr_veronese_pair_fin_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_fin_prec_named	rr_veronese_pair_fin_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_fin_sequence_prec	rr_veronese_pair_fin_sequence_strict_interl	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_fin_sequence_prec0	rr_veronese_pair_fin_sequence_interl	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_fin_sequence_prec0_named	rr_veronese_pair_fin_sequence_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_fin_sequence_prec_named	rr_veronese_pair_fin_sequence_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_prec	rr_veronese_pair_strict_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_prec0	rr_veronese_pair_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_prec0_named	rr_veronese_pair_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_prec_named	rr_veronese_pair_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_sequence_prec	rr_veronese_pair_sequence_strict_interl	5	4	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_sequence_prec0	rr_veronese_pair_sequence_interl	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_sequence_prec0_named	rr_veronese_pair_sequence_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_pair_sequence_prec_named	rr_veronese_pair_sequence_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_section_prec	rr_veronese_section_strict_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_section_prec0	rr_veronese_section_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_section_prec0_named	rr_veronese_section_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_section_prec_named	rr_veronese_section_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_section_sequence_prec	rr_veronese_section_sequence_strict_interl	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_section_sequence_prec0	rr_veronese_section_sequence_interl	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_section_sequence_prec0_named	rr_veronese_section_sequence_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_veronese_section_sequence_prec_named	rr_veronese_section_sequence_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_weighted_compatible_left_prec	rr_weighted_compatible_left_strict_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_weighted_compatible_left_prec_named	rr_weighted_compatible_left_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_weighted_compatible_left_sequence_prec	rr_weighted_compatible_left_sequence_strict_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_weighted_compatible_left_sequence_prec_named	rr_weighted_compatible_left_sequence_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_weighted_sum_left_prec	rr_weighted_sum_left_strict_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_weighted_sum_left_prec_named	rr_weighted_sum_left_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_weighted_sum_right_prec	rr_weighted_sum_right_strict_interl	3	2	tactic_reference	migrate_with_tactic_owner	Tactic
rr_weighted_sum_right_prec_named	rr_weighted_sum_right_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_weighted_sum_sequence_left_prec	rr_weighted_sum_sequence_left_strict_interl	5	4	tactic_reference	migrate_with_tactic_owner	Tactic
rr_weighted_sum_sequence_left_prec_named	rr_weighted_sum_sequence_left_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rr_weighted_sum_sequence_right_prec	rr_weighted_sum_sequence_right_strict_interl	4	3	tactic_reference	migrate_with_tactic_owner	Tactic
rr_weighted_sum_sequence_right_prec_named	rr_weighted_sum_sequence_right_strict_interl_named	1	1	tactic_reference	migrate_with_tactic_owner	Tactic
rrBasePrecAttr	rrBaseStrictInterlAttr	2	1	tactic_reference	migrate_with_tactic_owner	Tactic
sameDegreePair_divX_prec_backward_of_succDegree_of_coeff_zero	sameDegreePair_divX_strictInterl_backward_of_succDegree_of_coeff_zero	1	1	lean_declaration	manual_semantic_rename	DegreeDropDivXPrec.lean
sameDegreePair_divX_prec_forward_of_succDegree_of_coeff_zero	sameDegreePair_divX_strictInterl_forward_of_succDegree_of_coeff_zero	1	1	lean_declaration	manual_semantic_rename	DegreeDropDivXPrec.lean
sameDegreePair_divX_prec_iff_of_succDegree_of_coeff_zero	sameDegreePair_divX_strictInterl_iff_of_succDegree_of_coeff_zero	3	1	lean_declaration	manual_semantic_rename	DegreeDropDivXPrec.lean
sameDegreeRootCountOriented_of_prec	sameDegreeRootCountOriented_of_strictInterl	5	4	lean_declaration	manual_semantic_rename	CommonInterleaver,LiuOppositeSigns
schurPolyaWagnerHadamardPF_of_garloffWagner_nonnegPrec	schurPolyaWagnerHadamardPF_of_garloffWagner_nonnegStrictInterl	2	2	tactic_declaration	manual_alias_then_migrate	Hadamard,Tactic
schurSzegoComp_prec0_or_revPrec0	schurSzegoComp_interl_or_reverse	2	1	lean_declaration	manual_semantic_rename	FiniteFreeRootCount.lean
schurSzegoComp_prec_of_pred_coeff_pos	schurSzegoComp_strictInterl_of_pred_coeff_pos	2	1	lean_declaration	manual_semantic_rename	FiniteFreeRootCount.lean
